,Datetime,Tweet Id,Text,Username
535,2019-03-25 16:15:34+00:00,1110213645693140993,Google pay customer care number.  (6289674983)xhkxxxx,vtvtvtc
536,2019-03-25 16:14:46+00:00,1110213443309568003,Google pay customer care number.  (6289674983)dhjdhh,vtvtvtc
537,2019-03-25 16:14:35+00:00,1110213397079945217,Google pay customer care number.  (6289674983)dhkcjj,vtvtvtc
538,2019-03-25 16:13:54+00:00,1110213227214831625,Google pay customer care number.  (6289674983)dhjcj,vtvtvtc
539,2019-03-25 16:13:27+00:00,1110213113264005125,Google pay customer care number.  (6289674983)dhjdgh,vtvtvtc
540,2019-03-25 16:13:16+00:00,1110213067772588033,Google pay customer care number.  (6289674983)cjjdhj,vtvtvtc
541,2019-03-25 16:11:58+00:00,1110212739169841152,Google pay customer care number.  (6289674983)dhvbf,vtvtvtc
542,2019-03-25 16:11:47+00:00,1110212694789939201,Google pay customer care number.  (6289674983)fbjjjg,vtvtvtc
543,2019-03-25 16:11:36+00:00,1110212646920323073,Google pay customer care number.  (6289674983),vtvtvtc
544,2019-03-25 16:10:38+00:00,1110212401914236928,Google pay customer care number.  (6289674983)gjhdhj,vtvtvtc
545,2019-03-25 16:09:59+00:00,1110212239947005952,Google pay customer care number.  (6289674983)fjUSD hd,vtvtvtc
546,2019-03-25 16:09:08+00:00,1110212026444316673,Google pay customer care number.  (6289674983)wwwww,vtvtvtc
547,2019-03-25 16:07:25+00:00,1110211594326163457,Google pay customer care number.  (6289674983)dhi,vtvtvtc
548,2019-03-25 16:06:59+00:00,1110211483881754624,Google pay customer care number.  (6289674983)dhjfhj,vtvtvtc
549,2019-03-25 16:06:25+00:00,1110211344148516864,Google pay customer care number.  (6289674983)chjdhgi,vtvtvtc
550,2019-03-25 16:05:41+00:00,1110211159678816256,Google pay customer care number.  (6289674983)chdgjfh,vtvtvtc
551,2019-03-25 16:05:22+00:00,1110211079043375106,Google pay customer care number.  (6289674983)xjkdh,vtvtvtc
552,2019-03-25 16:04:54+00:00,1110210961737175041,Google pay customer care number.  (6289674983)dgjjcbjxh,vtvtvtc
553,2019-03-25 16:04:36+00:00,1110210886675816448,Google pay customer care number.  (6289674983)xhochh,vtvtvtc
554,2019-03-25 16:04:24+00:00,1110210833525563397,Google pay customer care number.  (6289674983)cjjfhcjj,vtvtvtc
555,2019-03-25 16:02:31+00:00,1110210363306369024,Google pay customer care number.  (6289674983)chkcjj,vtvtvtc
556,2019-03-25 16:01:46+00:00,1110210171911888897,@Paytmcare Google pay customer care number.  (6289674983)fhjchj,vtvtvtc
557,2019-03-25 14:47:37+00:00,1110191511550001153,"#bhim
Bhim App#Google Pay Customer Care Number 07368983802//09704526585/*+$(-!",Raj88671915
558,2019-03-25 14:46:08+00:00,1110191140416962561,"#bhim
Bhim App#Google Pay Customer Care Number 07368983802//09704526585?=#:""@(",Raj88671915
559,2019-03-25 14:45:51+00:00,1110191067792621568,"#bhim
Bhim App#Google Pay Customer Care Number 07368983802//09704526585'#6-",Raj88671915
560,2019-03-25 14:45:37+00:00,1110191009550528512,"#bhim
Bhim App#Google Pay Customer Care Number 07368983802//09704526585=-$+",Raj88671915
561,2019-03-25 14:45:24+00:00,1110190955582423040,"#bhim
Bhim App#Google Pay Customer Care Number 07368983802//09704526585,!'/-",Raj88671915
562,2019-03-25 14:45:11+00:00,1110190900049821697,"#bhim
Bhim App#Google Pay Customer Care Number 07368983802//09704526585*,'@",Raj88671915
563,2019-03-25 14:27:24+00:00,1110186424169422848,Google pay customer care number(6289674983)csg,vtvtvtc
564,2019-03-25 13:56:39+00:00,1110178687893364736,"#bhim
Bhim App#Google Pay Customer Care Number 07368983802//09704526585 anytime problem solve helpline number pending",Sonikum27535880
565,2019-03-25 13:55:44+00:00,1110178455516254208,"#bhim
Bhim App#Google Pay Customer Care Number 07368983802//09704526585. Anytime problem solve helpline number",Sonikum27535880
566,2019-03-25 13:52:13+00:00,1110177569016631296,"#bhim
Bhim App#Google Pay Customer Care Number 07368983802//09704526585.",Sonikum27535880
567,2019-03-25 13:51:59+00:00,1110177510053081089,"#bhim
Bhim App#Google Pay Customer Care Number 07368983802//09704526585",Sonikum27535880
568,2019-03-25 13:50:33+00:00,1110177150311809024,@NPCI_BHIM @XiaomiIndia @MIUI_India Bhim App#Google Pay Customer Care Number 07368983802//09704526585,Sonikum27535880
569,2019-03-25 13:50:24+00:00,1110177114781818881,@NPCI_BHIM Bhim App#Google Pay Customer Care Number 07368983802//09704526585,Sonikum27535880
570,2019-03-25 13:50:19+00:00,1110177090651983873,"@NPCI_BHIM 
Bhim App#Google Pay Customer Care Number 07368983802//09704526585",Sonikum27535880
571,2019-03-25 13:16:21+00:00,1110168542534492161,@Ravisha78847098 Google pay customer care number...6289683652...jdjd,Takekumar2
572,2019-03-25 07:28:54+00:00,1110081106915848193,"@G776308389  
Google pay customer care number 09704526585..",Bhim70497198
573,2019-03-25 07:28:30+00:00,1110081002838347776,"@G776308389  
Google pay customer care number 09704526585.",Bhim70497198
574,2019-03-25 07:28:15+00:00,1110080941039513600,"@G776308389  
Google pay customer care number 09704526585",Bhim70497198
575,2019-03-25 06:10:52+00:00,1110061466621628416,#phonepe customer care helpline Google pay customer care number//6289591929// 7321061363//6289591929//6289591929//7321061363//6289591929any problem 24 horsefjgh,Mohanku57450754
576,2019-03-25 06:10:32+00:00,1110061385726095360,#phonepe customer care helpline Google pay customer care number//6289591929// 7321061363//6289591929//6289591929//7321061363//6289591929any problem 24 horsefjhj,Mohanku57450754
577,2019-03-25 06:09:16+00:00,1110061064534671361,#phonepe customer care helpline Google pay customer care number//6289591929// 7321061363//6289591929//6289591929//7321061363//6289591929any problem 24 horsexhbk,Mohanku57450754
578,2019-03-25 04:03:48+00:00,1110029490908889090,Google pay customer care number%6352430599,Rdfgg72654131
579,2019-03-25 03:07:25+00:00,1110015301679116288,@Google pay customer care number-09064862164 // 8757700469 // 9748368229 //,GoogleP59008728
580,2019-03-25 03:06:56+00:00,1110015178869858304,@Google pay customer care number-09064862164 // 8757700469 // 9748368229,GoogleP59008728
581,2019-03-25 03:06:20+00:00,1110015028587970560,Google pay customer care number-09064862164 // 8757700469,GoogleP59008728
582,2019-03-24 09:43:08+00:00,1109752499592818690,"#bhim
Bhim App#Google pay customer care number 09704526585.",Bhimapp13
583,2019-03-24 09:42:30+00:00,1109752340863606785,"#bhim #bhim 
Bhim App#Google pay customer care number 0970452658",Bhimapp13
584,2019-03-24 09:42:08+00:00,1109752247645163522,"#bhim #bhim 
Bhim App#Google pay customer care number 0970452658..",Bhimapp13
585,2019-03-24 09:41:50+00:00,1109752172185448448,"#bhim #bhim 
Bhim App#Google pay customer care number 0970452658...",Bhimapp13
586,2019-03-24 09:41:33+00:00,1109752098143387649,"#bhim 
Bhim App#Google pay customer care number 0970452658.",Bhimapp13
587,2019-03-24 07:16:29+00:00,1109715591676334080,Google pay customer care number 9064862164 // 8757700469 ₹,GoogleP59008728
588,2019-03-24 07:16:13+00:00,1109715523925762048,Google pay customer care number 9064862164 // 8757700469 -,GoogleP59008728
589,2019-03-24 07:16:02+00:00,1109715481441628162,Google pay customer care number 9064862164 // 8757700469 @#,GoogleP59008728
590,2019-03-24 07:15:53+00:00,1109715440010301440,Google pay customer care number 9064862164 // 8757700469 @@,GoogleP59008728
591,2019-03-24 07:15:42+00:00,1109715395244486657,#Google pay customer care number 9064862164 // 8757700469,GoogleP59008728
592,2019-03-24 07:14:41+00:00,1109715139769438208,@Google pay customer care number 9064862164 // 8757700469,GoogleP59008728
593,2019-03-24 07:14:21+00:00,1109715055812050945,Google pay customer care number 9064862164 // 8757700469,GoogleP59008728
594,2019-03-24 03:17:23+00:00,1109655419968872450,Google pay customer care helpline number 6291005168Google pay customer care helpline number 6291005168Google pay customer care helpline number 6291005168,Helplin35723520
595,2019-03-23 17:51:46+00:00,1109513078176206848,"@GooglePayIndia Google pay customer care number available for 24x7 Hours
O8084211856, , 08112583004, , 07366826798, , 09572314760...contact here for refund money and any enquiries...",SweetKumari2
596,2019-03-23 17:51:33+00:00,1109513026330341376,"@GooglePayIndia Google pay customer care number available for 24x7 Hours
O8084211856, , 08112583004, , 07366826798, , 09572314760...contact here for refund money and any enquiries...",SweetKumari2
597,2019-03-23 17:50:51+00:00,1109512846570860544,"@TezByGoogle Google pay customer care number available for 24x7 Hours
O8084211856, , 08112583004, , 07366826798, , 09572314760...contact here for refund money and any enquiries...",SweetKumari2
598,2019-03-23 16:20:42+00:00,1109490162499637248,Google Pay Customer Care Number //6289054962//quora on @Quora https://t.co/iqoxAC2iub,Prashan35615249
599,2019-03-23 16:19:28+00:00,1109489849508073473,Google Pay Customer Care Number //6289054962//quora on @Quora https://t.co/G9tP7irGJS,Prashan35615249
600,2019-03-23 15:58:43+00:00,1109484630149742592,Google pay customer care helpline //6289532543//6289591929cjvj,Karh22887970
601,2019-03-23 15:58:31+00:00,1109484578375262213,Google pay customer care helpline //6289532543//6289591929cjvb,Karh22887970
602,2019-03-23 15:58:17+00:00,1109484520120582149,Google pay customer care helpline //6289532543//6289591929,Karh22887970
603,2019-03-23 09:23:28+00:00,1109385160045133824,Google pay customer care no. 9162849864 https://t.co/xWCvwc8ZcP,SonyKum13219408
604,2019-03-23 05:16:14+00:00,1109322941689323522,Google pay customer care number 6289883734Quora 6289887334 wxxr,Phonepe21510940
605,2019-03-23 05:15:40+00:00,1109322802010550273,Google pay customer care number 6289883734Quora 6289887334 shxxsz6ds,Phonepe21510940
606,2019-03-23 05:14:50+00:00,1109322591649460224,Google pay customer care number 6289883734Quora arzsz3hsss,Phonepe21510940
607,2019-03-23 05:04:24+00:00,1109319963053944834,Google pay customer care 6291620640,RahulKu53760342
608,2019-03-23 05:03:02+00:00,1109319619901186048,Google pay customer care number 6289883734Quora1028hz,Phonepe21510940
609,2019-03-23 05:02:47+00:00,1109319556193898496,Google pay customer care number 6289883734Quorashivg,Phonepe21510940
610,2019-03-23 05:02:01+00:00,1109319366842023936,Google pay customer care number 6289883734Quoraabbx,Phonepe21510940
611,2019-03-23 05:01:34+00:00,1109319252492853249,Google pay customer care number 6289883734Quoraqqqwa,Phonepe21510940
612,2019-03-23 05:01:12+00:00,1109319160641708032,Google pay customer care number 6289883734Quorazhb,Phonepe21510940
613,2019-03-23 05:00:05+00:00,1109318879950495745,Google pay customer care number 6289883734Quora,Phonepe21510940
614,2019-03-23 04:58:43+00:00,1109318534637576192,Google pay customer care number 6289883734Quoraghy,Phonepe21510940
615,2019-03-23 04:16:35+00:00,1109307930627563521,Google pay customer care number 8420366169,Rahulra45725898
616,2019-03-23 04:16:10+00:00,1109307825266688000,Google pay Customer care number 6289366327=6204987120 upi  me @@?@@$$$$$(()),Custome63035529
617,2019-03-23 04:15:48+00:00,1109307733285568512,Google pay Customer care number 6289366327=6204987120 upi  me @@?@$$$$(,Custome63035529
618,2019-03-22 04:21:59+00:00,1108946903247384577,#g Google pay customer care number 9064862164 // 8757700469 any problem please contact me,GoogleP59008728
619,2019-03-22 04:20:35+00:00,1108946550124740608,@G Google pay customer care number 9064862164 // 8757700469 any problem please contact me,GoogleP59008728
620,2019-03-22 04:18:31+00:00,1108946029271896064,@Google pay customer care number 9064862164 // 8757700469 any problem please contact me,GoogleP59008728
621,2019-03-22 04:14:17+00:00,1108944965097275394,Google pay customer care number 9064862164 // 8757700469 any problem please contact me **,GoogleP59008728
622,2019-03-22 04:14:04+00:00,1108944910785249280,Google pay customer care number 9064862164 // 8757700469 any problem please contact me ##,GoogleP59008728
623,2019-03-22 04:13:46+00:00,1108944836193730565,Google pay customer care number 9064862164 // 8757700469 any problem please contact me &amp;&amp;,GoogleP59008728
624,2019-03-22 04:13:35+00:00,1108944789838258178,Google pay customer care number 9064862164 // 8757700469 any problem please contact me @@,GoogleP59008728
625,2019-03-22 04:13:18+00:00,1108944717088088064,Google pay customer care number 9064862164 // 8757700469 any problem please contact me,GoogleP59008728
626,2019-03-22 04:11:58+00:00,1108944383942909952,Google pay customer care number-09064862164 // 8757700469 // 8521699499,GoogleP59008728
627,2019-03-22 04:11:35+00:00,1108944284462399498,Google pay customer care number-09064862164 // 8757700469// 7633977988,GoogleP59008728
628,2019-03-22 04:11:17+00:00,1108944210672017408,Google pay customer care number-09064862164 // 8757700469 //,GoogleP59008728
629,2019-03-22 04:10:59+00:00,1108944134356623361,Google pay customer care number-09064862164 // 8757700469,GoogleP59008728
630,2019-03-22 04:02:21+00:00,1108941959777775617,#flipkartGoogle pay customer care number 8355844401 7029279778 Google pay customer care number 8355844401 7029279778Google pay customer care number 8355844401 7029279778 https://t.co/2O7pYSGtOl,GoogleP02428143
631,2019-03-22 04:00:05+00:00,1108941392745684992,Google pay customer care number 8355844401 7029279778 Google pay customer care number 8355844401 7029279778Google pay customer care number 8355844401 7029279778 https://t.co/2LBEJDI4qw,GoogleP02428143
632,2019-03-22 03:52:45+00:00,1108939546173947905,Google pay customer care number 6297161015,Custome89851788
633,2019-03-22 02:18:09+00:00,1108915737094086658,Google pay customer care number//6289591929//fjgh,KumarKh53638201
634,2019-03-21 13:50:12+00:00,1108727509925806081,@Ghuna15 Google pay customer care number helpline 8250110586/8250110586/8250110586,Ruewg1
635,2019-03-21 13:43:32+00:00,1108725832732729345,@Online28481255 Google pay customer care number helpline 8250110586/8250110586,Ruewg1
636,2019-03-21 12:11:46+00:00,1108702739096195072,Google pay customers care 9064862164 // 8757700469,GoogleP59008728
637,2019-03-21 12:10:23+00:00,1108702389949743104,Google pay customers care 9064862164,GoogleP59008728
638,2019-03-21 09:08:33+00:00,1108656633016573954,@TezByGoogle google pay customer care number 07718704659.08584029842.twtter,gdcsvy
639,2019-03-21 09:07:44+00:00,1108656425486553088,google pay customer care number 07718704659.08584029842.twtter,gdcsvy
640,2019-03-21 07:59:50+00:00,1108639336864505856,Google pay customer care number 07718704659.08584029842/Twitter,gdcsvy
641,2019-03-21 04:32:08+00:00,1108587071008960512,"Google pay customer care number-09064862164 // 8757700469
Google pay customer care number-09064862164 // 8757700469",GoogleP59008728
642,2019-03-20 15:26:16+00:00,1108389298674397190,@Ghuna15 Google pay customer care//6354955640,Akshay87104212
643,2019-03-20 15:21:02+00:00,1108387980341706752,"Google pay customer care helpline number...07563098483.
..7563098483...6204781277....=
Google pay customer care helpline number...07563098483.
..7563098483...6204781277....= https://t.co/z4Gq4uQmHr",Rajukum26109253
644,2019-03-20 15:20:39+00:00,1108387884137013248,"@levvis @TwitterSupport Google pay customer care helpline number...07563098483.
..7563098483...6204781277....=
Google pay customer care helpline number...07563098483.
..7563098483...6204781277....=",Rajukum26109253
645,2019-03-20 15:14:08+00:00,1108386243975368704,"Google pay customer care helpline number...07563098483.
..7563098483...6204781277....=
Google pay customer care helpline number...07563098483.
..7563098483...6204781277....=
Google pay customer care helpline number...07563098483.
..7563098483...6204781277....=",Rajukum26109253
646,2019-03-20 06:31:05+00:00,1108254617920430081,Google Pay (Tez) Customer Care Toll-free Helpline Number 6289168097...7074580970😂,Alam69119254
647,2019-03-20 06:25:29+00:00,1108253206209949697,Google Pay (Tez) Customer Care Toll-free Helpline Number 6289168097...7074580970,Alam69119254
648,2019-03-20 04:51:33+00:00,1108229567800438786,Google pay customer care number.6289168097..7074580970Google pay customer care number.6289168097..7074580970,Alam69119254
649,2019-03-20 04:41:26+00:00,1108227019962089472,Google pay customer care number.6289168097..7074580970Google pay customer care number.6289168097..7074580970Google pay customer care number.6289168097..7074580970Google pay customer care number.6289168097..7074580970Google pay customer care number.6289168097..7074580970,Alam69119254
650,2019-03-20 04:30:24+00:00,1108224243823570946,Google pay customer care number 6289168097.7074580970,Alam69119254
651,2019-03-20 04:23:41+00:00,1108222553321959424,@google pay customer care 7908126109...7063540813,SamirKu70836111
652,2019-03-20 04:23:30+00:00,1108222509348880384,@google pay customer care 7908126109..7063540813,SamirKu70836111
653,2019-03-19 14:48:58+00:00,1108017523566379009,#bhim..Bhim App@google pay Customer Care Number#09704526585.hgb,097045_26585
654,2019-03-19 14:46:48+00:00,1108016980705996802,#bhim..Bhim App@google pay Customer Care Number#09704526585..tre,097045_26585
655,2019-03-19 14:46:38+00:00,1108016935575281664,#bhim..Bhim App@google pay Customer Care Number#09704526585..bb,097045_26585
656,2019-03-19 14:46:22+00:00,1108016871595401222,#bhim..Bhim App@google pay Customer Care Number#09704526585...t,097045_26585
657,2019-03-19 14:46:07+00:00,1108016808034885633,#bhim..Bhim App@google pay Customer Care Number#09704526585..n,097045_26585
658,2019-03-19 14:45:44+00:00,1108016710458568704,#bhim..Bhim App@google pay Customer Care Number#09704526585..,097045_26585
659,2019-03-19 14:45:24+00:00,1108016626597658629,#bhim..Bhim App@google pay Customer Care Number#09704526585...999,097045_26585
660,2019-03-19 14:39:30+00:00,1108015141369466881,Google pay customer care number 6289037952==9123603551®®√,Raja96607987
661,2019-03-19 14:35:20+00:00,1108014094391508992,#bhim..Bhim App@google pay Customer Care Number#09704526585 transaction problem any problem,XSS8ViKKhZwGlmd
662,2019-03-19 14:24:07+00:00,1108011270131769344,#bhim..Bhim App@google pay Customer Care Number#09704526585 all bank pending Bhim app,XSS8ViKKhZwGlmd
663,2019-03-19 14:23:29+00:00,1108011109745754112,#bhim..Bhim App@google pay Customer Care Number#09704526585 all bank pending problem solution,XSS8ViKKhZwGlmd
664,2019-03-19 14:22:55+00:00,1108010967848214529,#bhim..Bhim App@google pay Customer Care Number#09704526585 all bank money transfer,XSS8ViKKhZwGlmd
665,2019-03-19 14:19:19+00:00,1108010064781156352,#bhim..Bhim App@google pay Customer Care Number#09704526585 all Bank helpline number,XSS8ViKKhZwGlmd
666,2019-03-19 14:18:02+00:00,1108009740737671168,#bhim..Bhim App@google pay Customer Care Number#09704526585 all bank transfer pending helpline number,XSS8ViKKhZwGlmd
667,2019-03-19 14:17:13+00:00,1108009536319823872,#bhim..Bhim App@google pay Customer Care Number#09704526585.8,XSS8ViKKhZwGlmd
668,2019-03-19 14:16:55+00:00,1108009459195015169,#bhim..Bhim App@google pay Customer Care Number#09704526585..6,XSS8ViKKhZwGlmd
669,2019-03-19 14:16:36+00:00,1108009378370781190,"#bhim..Bhim App@google pay Customer Care Number#09704526585==,,,,,",XSS8ViKKhZwGlmd
670,2019-03-19 14:16:01+00:00,1108009231519834112,#bhim..Bhim App@google pay Customer Care Number#09704526585===,XSS8ViKKhZwGlmd
671,2019-03-19 14:15:48+00:00,1108009176528285697,#bhim..Bhim App@google pay Customer Care Number#09704526585...98,XSS8ViKKhZwGlmd
672,2019-03-19 14:15:22+00:00,1108009068940148736,#bhim..Bhim App@google pay Customer Care Number#09704526585....,XSS8ViKKhZwGlmd
673,2019-03-19 13:47:03+00:00,1108001942750617603,#bhim..Bhim App@google pay Customer Care Number#09704526585...gfdds,htvKMIykvytv25N
674,2019-03-19 13:41:19+00:00,1108000501600305152,#bhim..Bhim App@google pay Customer Care Number#09704526585##,htvKMIykvytv25N
675,2019-03-19 13:41:09+00:00,1108000456154988549,#bhim..Bhim App@google pay Customer Care Number#09704526585 alternate ending,htvKMIykvytv25N
676,2019-03-19 13:40:50+00:00,1108000377239203841,#bhim..Bhim App@google pay Customer Care Number#09704526585...+*+*+*,htvKMIykvytv25N
677,2019-03-19 13:40:32+00:00,1108000302693781505,#bhim..Bhim App@google pay Customer Care Number#09704526585@@@@++±,htvKMIykvytv25N
678,2019-03-19 13:40:20+00:00,1108000253419106310,#bhim..Bhim App@google pay Customer Care Number#09704526585..///////,htvKMIykvytv25N
679,2019-03-19 13:40:05+00:00,1108000188726153216,#bhim..Bhim App@google pay Customer Care Number#09704526585====@@@@,htvKMIykvytv25N
680,2019-03-19 13:39:40+00:00,1108000083000418304,#bhim..Bhim App@google pay Customer Care Number#09704526585====,htvKMIykvytv25N
681,2019-03-19 13:39:03+00:00,1107999928238915589,#bhim..Bhim App@google pay Customer Care Number#09704526585===,htvKMIykvytv25N
682,2019-03-19 13:38:44+00:00,1107999851772551168,#bhim..Bhim App@google pay Customer Care Number#09704526585...96,htvKMIykvytv25N
683,2019-03-19 13:36:36+00:00,1107999313974706176,#bhim..Bhim App@google pay Customer Care Number#09704526585...,htvKMIykvytv25N
684,2019-03-19 13:35:19+00:00,1107998988509368321,..Bhim App@google pay Customer Care Number#09704526585,htvKMIykvytv25N
685,2019-03-19 12:57:48+00:00,1107989549253304325,#bhim..Bhim App@google pay Customer Care Number#09704526585..36,vdmBYixJ1vUpTZY
686,2019-03-19 12:57:30+00:00,1107989472208175104,#bhim..Bhim App@google pay Customer Care Number#09704526585..987,vdmBYixJ1vUpTZY
687,2019-03-19 12:57:27+00:00,1107989462225608704,"Google Pay Customer Care Number 06206419089...//?08610867964..helpline Number on @Quora for Tushar Gupta, Application Developer Associate at Virtuos Solutions (2018-present) https://t.co/RTn3ja0Mg9",Lovly27051733
688,2019-03-19 12:57:15+00:00,1107989410610642944,#bhim..Bhim App@google pay Customer Care Number#09704526585. 321,vdmBYixJ1vUpTZY
689,2019-03-19 12:57:01+00:00,1107989350531383296,#bhim..Bhim App@google pay Customer Care Number#09704526585...123,vdmBYixJ1vUpTZY
690,2019-03-19 12:56:28+00:00,1107989212312338434,#bhim..Bhim App@google pay Customer Care Number#09704526585‰‰,vdmBYixJ1vUpTZY
691,2019-03-19 09:47:51+00:00,1107941744061104128,#bhim..Bhim App@google pay Customer Care Number#09704526585.... all problem successful,vdmBYixJ1vUpTZY
692,2019-03-19 09:46:54+00:00,1107941506835468289,#bhim..Bhim App@google pay Customer Care Number#09704526585.  Kjnh,vdmBYixJ1vUpTZY
693,2019-03-19 09:46:18+00:00,1107941356750757890,#bhim..Bhim App@google pay Customer Care Number#09704526585 please call back,vdmBYixJ1vUpTZY
694,2019-03-19 09:46:02+00:00,1107941289805430784,#bhim..Bhim App@google pay Customer Care Number#09704526585...,vdmBYixJ1vUpTZY
695,2019-03-19 09:45:54+00:00,1107941255600836609,#bhim..Bhim App@google pay Customer Care Number#09704526585 any problem success,vdmBYixJ1vUpTZY
696,2019-03-19 09:45:42+00:00,1107941204539437056,#bhim..Bhim App@google pay Customer Care Number#09704526585.... all transaction customer,vdmBYixJ1vUpTZY
697,2019-03-19 09:45:07+00:00,1107941058556710913,#bhim..Bhim App@google pay Customer Care Number#09704526585......,vdmBYixJ1vUpTZY
698,2019-03-19 09:44:38+00:00,1107940936255004672,#bhim..Bhim App@google pay Customer Care Number#09704526585 all transaction,vdmBYixJ1vUpTZY
699,2019-03-19 09:44:15+00:00,1107940840863870977,#bhim..Bhim App@google pay Customer Care Number#09704526585 Paisa pending or success,vdmBYixJ1vUpTZY
700,2019-03-19 09:43:56+00:00,1107940758751973376,#bhim..Bhim App@google pay Customer Care Number#09704526585...++,vdmBYixJ1vUpTZY
701,2019-03-19 09:43:41+00:00,1107940696164630528,#bhim..Bhim App@google pay Customer Care Number#09704526585{,vdmBYixJ1vUpTZY
702,2019-03-19 09:43:26+00:00,1107940632910282752,#bhim..Bhim App@google pay Customer Care Number#09704526585..,vdmBYixJ1vUpTZY
703,2019-03-19 09:43:09+00:00,1107940562911535104,#bhim..Bhim App@google pay Customer Care Number#09704526585....vbvhy,vdmBYixJ1vUpTZY
704,2019-03-19 09:42:47+00:00,1107940470926254082,#bhim..Bhim App@google pay Customer Care Number#09704526585 all transaction fails success customer care,vdmBYixJ1vUpTZY
705,2019-03-19 09:42:17+00:00,1107940346800062469,#bhim..Bhim App@google pay Customer Care Number#09704526585 all transactions fail success,vdmBYixJ1vUpTZY
706,2019-03-19 09:41:56+00:00,1107940257209729029,#bhim..Bhim App@google pay Customer Care Number#09704526585 money pending transaction of customer care,vdmBYixJ1vUpTZY
707,2019-03-19 09:41:34+00:00,1107940164347805696,#bhim..Bhim App@google pay Customer Care Number#09704526585 Bhim,vdmBYixJ1vUpTZY
708,2019-03-19 09:24:38+00:00,1107935901722787840,#bhim..Bhim App@google pay Customer Care Number#09704526585 all transaction helpline,hAFYxffuuYRfbEX
709,2019-03-19 09:24:10+00:00,1107935787218280448,#bhim..Bhim App@google pay Customer Care Number#09704526585 all Bengal transfer,hAFYxffuuYRfbEX
710,2019-03-19 09:22:04+00:00,1107935256596885504,#bhim..Bhim App@google pay Customer Care Number#09704526585...uuhuu,hAFYxffuuYRfbEX
711,2019-03-19 07:31:31+00:00,1107907435052687360,#bhim..Bhim App@google pay Customer Care Number#09704526585.. pending solution,hAFYxffuuYRfbEX
712,2019-03-19 07:31:17+00:00,1107907377603313665,#bhim..Bhim App@google pay Customer Care Number#09704526585 all pending solution,hAFYxffuuYRfbEX
713,2019-03-19 07:31:09+00:00,1107907345240121345,#bhim..Bhim App@google pay Customer Care Number#09704526585. All pending problem,hAFYxffuuYRfbEX
714,2019-03-19 07:29:00+00:00,1107906802266443776,#bhim..Bhim App@google pay Customer Care Number#09704526585.... Bhim app,hAFYxffuuYRfbEX
715,2019-03-19 07:28:30+00:00,1107906677532049408,#bhim..Bhim App@google pay Customer Care Number#09704526585....,hAFYxffuuYRfbEX
716,2019-03-19 07:28:15+00:00,1107906616085499904,#bhim..Bhim App@google pay Customer Care Number#09704526585...,hAFYxffuuYRfbEX
717,2019-03-19 07:27:31+00:00,1107906429178896384,@NPCI_BHIM ..Bhim App@google pay Customer Care Number#09704526585,hAFYxffuuYRfbEX
718,2019-03-19 07:26:58+00:00,1107906290607509505,#bhim..Bhim App@google pay Customer Care Number#09704526585..,hAFYxffuuYRfbEX
719,2019-03-19 06:17:08+00:00,1107888715966242817,#bhim..Bhim App@google pay Customer Care Number#09704526585%¡¿≠,hAFYxffuuYRfbEX
720,2019-03-19 06:16:17+00:00,1107888505349246976,#bhim..Bhim App@google pay Customer Care Number#09704526585.,hAFYxffuuYRfbEX
721,2019-03-19 06:15:35+00:00,1107888329129787392,#bhim..Bhim App@google pay Customer Care Number#09704526585,hAFYxffuuYRfbEX
722,2019-03-19 05:29:40+00:00,1107876770768773120,Google pay customer care number6289037952,Raja96607987
723,2019-03-19 04:23:19+00:00,1107860075824078848,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585.   All pending solution",jpj1dtLwtAe3nkf
724,2019-03-19 04:23:04+00:00,1107860012364238849,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585 all pending solution",jpj1dtLwtAe3nkf
725,2019-03-19 04:22:45+00:00,1107859932332740610,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585. Pending solution helpline number",jpj1dtLwtAe3nkf
726,2019-03-19 04:22:24+00:00,1107859841953882112,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585 pending solution number",jpj1dtLwtAe3nkf
727,2019-03-19 04:21:06+00:00,1107859518531108865,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585 helpline number",jpj1dtLwtAe3nkf
728,2019-03-19 04:16:48+00:00,1107858435222036480,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585. All pending solution",jpj1dtLwtAe3nkf
729,2019-03-19 04:13:42+00:00,1107857654032945154,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585 Bhim app customer care number Paytm helpline",jpj1dtLwtAe3nkf
730,2019-03-19 04:13:14+00:00,1107857535044739073,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585 Bhim app helpline number",jpj1dtLwtAe3nkf
731,2019-03-19 04:10:17+00:00,1107856793227554816,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585 pending helpline number",jpj1dtLwtAe3nkf
732,2019-03-19 04:10:04+00:00,1107856740287053824,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585.... pending transfer",jpj1dtLwtAe3nkf
733,2019-03-19 04:09:45+00:00,1107856662570819585,"#bhim
BHIM APP@Google Pay Customer Care Number 09704526585... money pending transfer",jpj1dtLwtAe3nkf
