,Unnamed: 0,Datetime,Tweet Id,Text,Username,Follower Count,User ID
868,868,2019-07-24 02:15:44+00:00,1153851224896106496,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ...#$_$_-': https://t.co/jybjes4yww,Harskumar8,0,1146087494061977600
869,869,2019-07-24 02:14:10+00:00,1153850833110351872,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ...°××÷π✓}™ https://t.co/pjvrvotsvt,Harskumar8,0,1146087494061977600
870,870,2019-07-24 02:13:11+00:00,1153850586392961024,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ...$&amp;&amp;_':$_: https://t.co/l6rbcux47x,Harskumar8,0,1146087494061977600
871,871,2019-07-24 02:02:06+00:00,1153847795066871808,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ...*::8;(+:;;,Harskumar8,0,1146087494061977600
872,872,2019-07-24 02:01:29+00:00,1153847639688921088,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ...:((+-;:;,Harskumar8,0,1146087494061977600
873,873,2019-07-24 02:01:15+00:00,1153847580545015808,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ...™×÷=✓[=,Harskumar8,0,1146087494061977600
874,874,2019-07-24 02:01:01+00:00,1153847524467232768,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ...=¶××=[[,Harskumar8,0,1146087494061977600
875,875,2019-07-24 01:59:55+00:00,1153847245294329857,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ... https://t.co/6cmxoqawlx,Harskumar8,0,1146087494061977600
876,876,2019-07-24 01:58:42+00:00,1153846937767964672,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ...¶¶¥×¥{}¥}¥ https://t.co/i8maiks6u0,Harskumar8,0,1146087494061977600
877,877,2019-07-24 01:57:48+00:00,1153846713930547202,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ...××==^== https://t.co/4hsbzxlsvd,Harskumar8,0,1146087494061977600
878,878,2019-07-24 01:56:49+00:00,1153846463828336641,#phonepe #googlepay customer care number = ☎ 6289356170 ☎ 6289356170 ☎ 8167679938 ☎ # all bank allahabad bank up pin ...°{==÷[ https://t.co/vhlhfadzff,Harskumar8,0,1146087494061977600
880,880,2019-07-24 00:19:41+00:00,1153822023149166592,#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him klum https://t.co/9mphb7ubcm,Austral89832612,0,1153630653826490370
881,881,2019-07-23 23:27:26+00:00,1153808872458428417,"#phonepe#phonepe customer care number.. 
#phonepe customer care number.. 
9262958257@@6289335189@@
@@6289335189@@ https://t.co/awquwyhthq",Gogle12257936,0,1152298386923507712
882,882,2019-07-23 23:26:01+00:00,1153808516982853636,"#phonepe#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/fburxykcil",Gogle12257936,0,1152298386923507712
883,883,2019-07-23 23:25:59+00:00,1153808507478499328,"#phonepe#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/pclww6kwim",Gogle12257936,0,1152298386923507712
884,884,2019-07-23 23:25:55+00:00,1153808491405950980,"#phonepe#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/bjlzrso0k0",Gogle12257936,0,1152298386923507712
885,885,2019-07-23 23:24:40+00:00,1153808177059602433,"#phonepe#phonepe customer care number.. 
9262958257@@6289335189@@
#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/kntahnwxyx",Gogle12257936,0,1152298386923507712
886,886,2019-07-23 23:24:37+00:00,1153808163088453632,"#phonepe#phonepe customer care number.. 
9262958257@@6289335189@@
#phonepe customer care number.. 
9262958257@@6289335189@@
#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/tial3pgmi5",Gogle12257936,0,1152298386923507712
887,887,2019-07-23 23:24:20+00:00,1153808092477284356,"#phonepe#phonepe customer care number.. 
9262958257@@6289335189@@
#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/hkb2te1kri",Gogle12257936,0,1152298386923507712
888,888,2019-07-23 23:24:05+00:00,1153808030024077316,"#phonepe#phonepe customer care number.. 
9262958257@@6289335189@@
#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/y3xyorafoo",Gogle12257936,0,1152298386923507712
889,889,2019-07-23 23:22:43+00:00,1153807686875529217,"#phonepe#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/tu5koltda2",Gogle12257936,0,1152298386923507712
890,890,2019-07-23 23:22:38+00:00,1153807664209522688,"#phonepe#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/j9caqwh2e0",Gogle12257936,0,1152298386923507712
891,891,2019-07-23 23:22:29+00:00,1153807624346857473,"#phonepe#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/r4reis998g",Gogle12257936,0,1152298386923507712
892,892,2019-07-23 23:22:28+00:00,1153807620257415172,"#phonepe customer care number.. 
9262958257@@6289335189@@
#phonepe customer care number.. 
9262958257@@6289335189@@
#phonepe customer care number.. 
9262958257@@6289335189@@ https://t.co/fceexcdgk3",Gogle12257936,0,1152298386923507712
893,893,2019-07-23 19:09:56+00:00,1153744071053041664,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
yoopoooi0ookkk https://t.co/s92v0twulm",Austral89832612,0,1153630653826490370
894,894,2019-07-23 18:58:16+00:00,1153741133639372800,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
kwkkkl https://t.co/0ohczrawdh",Austral89832612,0,1153630653826490370
895,895,2019-07-23 18:52:39+00:00,1153739720611864576,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
yoopoooikkk https://t.co/cvoqkl9poj",Austral89832612,0,1153630653826490370
896,896,2019-07-23 18:43:55+00:00,1153737523660636160,#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all problem solve call this number https://t.co/7rwxflpu9k,AayaSuar,0,1153720848722751488
897,897,2019-07-23 18:27:30+00:00,1153733391960834048,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
jjjm https://t.co/uciktv21is",Austral89832612,0,1153630653826490370
898,898,2019-07-23 18:23:52+00:00,1153732476600123392,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
kwjjk https://t.co/guin1itmga",Austral89832612,0,1153630653826490370
899,899,2019-07-23 18:22:13+00:00,1153732062211215360,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/y3gf2riztg
skdiidkdeiiriririririr i aiysyo you have a https://t.co/iapzb1hj7c",DeepakD62360103,0,1153713493582811136
900,900,2019-07-23 18:20:57+00:00,1153731744165576704,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
yoopoooi0oo httpsmkk https://t.co/xvx85haxzc",Austral89832612,0,1153630653826490370
901,901,2019-07-23 18:20:56+00:00,1153731739778314240,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank count
sksjsjj i care for you have a https://t.co/o5tee7pxtc",AayaSuar,0,1153720848722751488
902,902,2019-07-23 18:20:20+00:00,1153731588598816768,#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jokjjk https://t.co/ft9bsvrkt2,Austral89832612,0,1153630653826490370
903,903,2019-07-23 18:18:53+00:00,1153731224566824962,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him gui
ha hd i will be there at some point 😉😁 https://t.co/mb4euxun5n",DeepakD62360103,0,1153713493582811136
904,904,2019-07-23 18:16:56+00:00,1153730731689963520,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
yoopoooi0oojhj https://t.co/tlehzjltue",Austral89832612,0,1153630653826490370
905,905,2019-07-23 18:06:00+00:00,1153727980469751809,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him 
kdkdjejj i aiysyo i will have https://t.co/bscwgmgsbs",AayaSuar,0,1153720848722751488
906,906,2019-07-23 18:04:58+00:00,1153727720204849152,#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bndnsjjsjej i aiysyo i will be there in https://t.co/skaoimaumi,AayaSuar,0,1153720848722751488
907,907,2019-07-23 18:03:56+00:00,1153727459738525696,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link lsksks
ksekkee to https://t.co/nkgqdemuvf",AayaSuar,0,1153720848722751488
908,908,2019-07-23 18:03:06+00:00,1153727253039087616,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https
skskiwi you were doing the same thing https://t.co/trxihv8ibl",AayaSuar,0,1153720848722751488
909,909,2019-07-23 18:01:43+00:00,1153726901438930949,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.
kdkdjejj you have any questions https://t.co/xvokq5rq9j",DeepakD62360103,0,1153713493582811136
910,910,2019-07-23 18:00:56+00:00,1153726706869424128,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https:
call now or wait till the next few https://t.co/hhsbtywlo6",AayaSuar,0,1153720848722751488
911,911,2019-07-23 18:00:06+00:00,1153726496378253312,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank 
jsjsjjsjw https://t.co/pdkjpqx164",AayaSuar,0,1153720848722751488
912,912,2019-07-23 17:59:26+00:00,1153726326739623936,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvoj
kdjejsikw to get the car to https://t.co/fklay6yzl4",AayaSuar,0,1153720848722751488
913,913,2019-07-23 17:58:42+00:00,1153726141728866304,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him g
slekeeo you have any https://t.co/enfilohzb2",AayaSuar,0,1153720848722751488
914,914,2019-07-23 17:57:33+00:00,1153725853324308480,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
iihkk https://t.co/s8xn7jimub",Austral89832612,0,1153630653826490370
915,915,2019-07-23 17:57:20+00:00,1153725799872098304,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
yoopooohhk https://t.co/nqh0zuflyt",Austral89832612,0,1153630653826490370
916,916,2019-07-23 17:57:05+00:00,1153725735594422272,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/cj2n8t2cwn
isiwi you were able to get https://t.co/1op3nyords",AayaSuar,0,1153720848722751488
917,917,2019-07-23 17:55:00+00:00,1153725211742633984,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/cj2n8t2cwn
sksjsjj to the gym tonight so i can https://t.co/04m6hrcc8e",AayaSuar,0,1153720848722751488
918,918,2019-07-23 17:51:21+00:00,1153724294418931712,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/cj2n8t2cwn
slowing me this call https://t.co/pzm0zeptew",AayaSuar,0,1153720848722751488
919,919,2019-07-23 17:51:19+00:00,1153724284436537344,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
yoopoooi0oo httpjh https://t.co/f6gpg2hjxi",Austral89832612,0,1153630653826490370
920,920,2019-07-23 17:50:07+00:00,1153723981716836352,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/cj2n8t2cwn
i'll call you https://t.co/5tz1or5zry",AayaSuar,0,1153720848722751488
921,921,2019-07-23 17:46:20+00:00,1153723032197746688,#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jouhhj https://t.co/tslajy24qp,Austral89832612,0,1153630653826490370
922,922,2019-07-23 17:45:13+00:00,1153722748855652357,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/cj2n8t2cwn
khuch to get https://t.co/4qfbhwczu3",AayaSuar,0,1153720848722751488
923,923,2019-07-23 17:43:05+00:00,1153722212932698112,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/cj2n8t2cwn
photos of india https://t.co/x2jqxa7bm7",AayaSuar,0,1153720848722751488
924,924,2019-07-23 17:41:51+00:00,1153721901933457408,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/cj2n8t2cwn
hi bro! https://t.co/av2htzisai",AayaSuar,0,1153720848722751488
925,925,2019-07-23 17:41:44+00:00,1153721871918960640,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
iygjj https://t.co/jpnr3wpz3t",Austral89832612,0,1153630653826490370
926,926,2019-07-23 17:41:11+00:00,1153721734186459136,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/cj2n8t2cwn
skskj https://t.co/nfua72zf5n",AayaSuar,0,1153720848722751488
927,927,2019-07-23 17:39:19+00:00,1153721265628168192,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/cj2n8t2cwn
. hdhwi to https://t.co/82putegufx",AayaSuar,0,1153720848722751488
928,928,2019-07-23 17:30:36+00:00,1153719072451772416,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
yoopoooi0oo httpskjh https://t.co/3zqpf7p5yp",Austral89832612,0,1153630653826490370
931,931,2019-07-23 17:21:16+00:00,1153716721464725506,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
yoopoooi0oo httpskg https://t.co/ctvhkum9hq",Austral89832612,0,1153630653826490370
932,932,2019-07-23 17:18:18+00:00,1153715976187203585,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/y3gf2riztg
ihegr to y https://t.co/e3ar6uqqvv",DeepakD62360103,0,1153713493582811136
933,933,2019-07-23 17:17:28+00:00,1153715765486374912,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/y3gf2riztg
i'm your https://t.co/tponkgl2mi",DeepakD62360103,0,1153713493582811136
934,934,2019-07-23 17:16:38+00:00,1153715556228272130,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/y3gf2riztg
call car https://t.co/rpk8d18xqf",DeepakD62360103,0,1153713493582811136
935,935,2019-07-23 17:13:58+00:00,1153714887450718208,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/y3gf2riztg
wjuw to nub bolta you https://t.co/hlbv7wtxsh",DeepakD62360103,0,1153713493582811136
936,936,2019-07-23 17:11:25+00:00,1153714243528613890,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him guiguyvojh https://t.co/y3gf2riztg
znjs https://t.co/2jmduhtcr0",DeepakD62360103,0,1153713493582811136
937,937,2019-07-23 16:53:38+00:00,1153709768063606784,"#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo
juu https://t.co/3an0tr5nuo",Austral89832612,0,1153630653826490370
938,938,2019-07-23 16:44:44+00:00,1153707529190301696,#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo https://t.co/invmnisnup,Austral89832612,0,1153630653826490370
939,939,2019-07-23 16:37:16+00:00,1153705648506335232,#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ uu https://t.co/ajfe4x4ewe,Austral89832612,0,1153630653826490370
941,941,2019-07-23 15:45:03+00:00,1153692507919679490,#phonepe #googlepay customer care number@8167211607@8967915109@8167211607@all bank upi link allhabad bank countact him _3@ jo https://t.co/tmtn6pnaxm,Austral89832612,0,1153630653826490370
945,945,2019-07-23 11:43:20+00:00,1153631680432709632,"#phonepe #googlepay customer care number
☎️8967915109☎️
☎️9903403596☎️
☎️8967915109☎️
☎️9903403596☎️
☎️8967915109☎️
☎️9903403596☎️
# all bank account upi contact for https://t.co/ptpzo0evk9",Austral89832612,0,1153630653826490370
952,952,2019-07-22 20:16:00+00:00,1153398308292849665,"#phonepe #googlepay customer care number =☎7318930204☎
☎8967130261☎8670870797☎#
all bank allahabad bank up pin transfer problem solve... anytime kahin bhi kisi ko bhi money transfer
invalid pin call me toll free https://t.co/uyyew4hyso",Cxxmi2,0,1152807312987344898
953,953,2019-07-22 18:04:55+00:00,1153365321949958144,"##phonepe #googlepay customer care number =☎6289674983☎
☎6289356170☎8167679938☎#
all bank allahabad bank up pin transfer problem solve cell number and i'll be",Bvvvc96876534,0,1152808817861656583
959,959,2019-07-22 15:38:06+00:00,1153328372723830784,"#phonepe customer care number except ((~6289674983~))((~6200734615~))((~6289674983~))
((~6200734615~))
((~6289674983~))
((~6200734615~))
((~6289674983~))
((~6200734615~))
((~6289674983~))
@iphone_news upi https://t.co/fvvtqlci4q",AndIllSee5,0,1153201891242758145
965,965,2019-07-22 10:52:55+00:00,1153256604461961217,#phonepe customer care contact this number 9262958257/// 6289335189//// #phonpe customer care contact this ...phonepe#phonepe customer care contact this number 9262958257/// 6289335189//// #phonpe customer care contact this ...,Gogle12257936,0,1152298386923507712
966,966,2019-07-22 10:49:44+00:00,1153255801265389569,#phonepe#phonepe customer care contact this number 9262958257/// 6289335189//// #phonpe customer care contact this ... https://t.co/wrydjmpwnv,Gogle12257936,0,1152298386923507712
967,967,2019-07-22 10:49:38+00:00,1153255777139712000,#phonepe#phonepe customer care contact this number 9262958257/// 6289335189//// #phonpe customer care contact this ... https://t.co/askxmamvcl,Gogle12257936,0,1152298386923507712
968,968,2019-07-22 10:49:34+00:00,1153255760991621120,#phonepe#phonepe customer care contact this number 9262958257/// 6289335189//// #phonpe customer care contact this ... https://t.co/ohlvnet0f0,Gogle12257936,0,1152298386923507712
969,969,2019-07-22 10:44:22+00:00,1153254451152470016,#phonepe#phonepe customer care contact this number 9262958257/// 6289335189//// #phonpe customer care contact this ... https://t.co/fdcnfl2pif,Gogle12257936,0,1152298386923507712
970,970,2019-07-22 10:43:49+00:00,1153254311779897344,#phonepe#phonepe customer care contact this number 9262958257/// 6289335189//// #phonpe customer care contact this ... https://t.co/mga1h0rkuq,Gogle12257936,0,1152298386923507712
971,971,2019-07-22 10:43:36+00:00,1153254260580048896,#phonepe customer care contact this number 9262958257/// 6289335189//// #phonpe customer care contact this ...,Gogle12257936,0,1152298386923507712
972,972,2019-07-21 23:31:19+00:00,1153085074348187649,"#phonepe customer care number
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎ https://t.co/b2x3fzf7sh",Ppaa56584992,0,1153021372219580416
973,973,2019-07-21 23:22:44+00:00,1153082914617192448,"#phonepe customer care number
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎ https://t.co/o83e7revka",Ppaa56584992,0,1153021372219580416
974,974,2019-07-21 23:19:27+00:00,1153082086007308289,"#phonepe customer care number
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎ https://t.co/6lhgslzc0d",Ppaa56584992,0,1153021372219580416
975,975,2019-07-21 23:18:13+00:00,1153081777260335104,"#phonepe customer care number
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎ https://t.co/boubmp5g2b",Ppaa56584992,0,1153021372219580416
976,976,2019-07-21 23:14:28+00:00,1153080833277714432,"#phonepe customer care number
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎ https://t.co/r36xaggmyr",UBsksljd,0,1152244010620055553
977,977,2019-07-21 21:41:52+00:00,1153057528453853184,"#phonepe customer care number
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎ https://t.co/z5va2jnfe5",UBsksljd,0,1152244010620055553
978,978,2019-07-21 21:24:39+00:00,1153053195867787264,"#phonepe customer care number
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
upi https://t.co/7myanl0jyc",UBsksljd,0,1152244010620055553
979,979,2019-07-21 21:23:46+00:00,1153052973087354880,"#phonepe customer care number
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
upi https://t.co/xhge3ugtut",UBsksljd,0,1152244010620055553
981,981,2019-07-21 21:22:09+00:00,1153052567955337216,"#phonepe customer care number
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
☎6289674983☎6289674983☎
upi https://t.co/k16vzfdw7m",UBsksljd,0,1152244010620055553
983,983,2019-07-21 19:31:43+00:00,1153024776660647936,"#phonepe customer care number`&lt;&lt;&gt;&gt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; calling
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; 
upi https://t.co/obxpvesjuu",UBsksljd,0,1152244010620055553
984,984,2019-07-21 19:30:54+00:00,1153024572620337152,"#phonepe customer care number`&lt;&lt;&gt;&gt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; calling
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; 
upi https://t.co/x8otaabmzb",UBsksljd,0,1152244010620055553
985,985,2019-07-21 19:30:21+00:00,1153024433092624384,"#phonepe customer care number`&lt;&lt;&gt;&gt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; calling
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; 
upi https://t.co/wxdguyiz1y",UBsksljd,0,1152244010620055553
986,986,2019-07-21 19:27:58+00:00,1153023833126739968,"#phonepe customer care number`&lt;&lt;&gt;&gt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; calling
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; 
upi https://t.co/8axwwf0zdu",UBsksljd,0,1152244010620055553
987,987,2019-07-21 19:26:43+00:00,1153023517358563329,"#phonepe customer care number`&lt;&lt;&gt;&gt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; calling
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; 
upi https://t.co/yhn6bcrcdr",UBsksljd,0,1152244010620055553
988,988,2019-07-21 19:25:53+00:00,1153023309472157696,"#phonepe customer care number`&lt;&lt;&gt;&gt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; calling
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; 
upi https://t.co/fyspnf9gtf",UBsksljd,0,1152244010620055553
989,989,2019-07-21 19:24:13+00:00,1153022890624704513,"#phonepe customer care number`&lt;&lt;&gt;&gt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; calling
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt;
&lt;&lt;6289674983&gt;&gt;
&lt;&lt;6289674983&gt;&gt;
6289674983&lt;&lt;
&lt;&lt;6289674983&lt;&lt; 
upi https://t.co/ujp7r0mwj6",UBsksljd,0,1152244010620055553
